ticker,data_field,01/01/2010,02/01/2010,03/01/2010,04/01/2010,05/01/2010,06/01/2010,07/01/2010,08/01/2010,09/01/2010,10/01/2010,11/01/2010,12/01/2010,01/01/2011,02/01/2011,03/01/2011,04/01/2011,05/01/2011,06/01/2011,07/01/2011,08/01/2011,09/01/2011,10/01/2011,11/01/2011,12/01/2011,01/01/2012,02/01/2012,03/01/2012,04/01/2012,05/01/2012,06/01/2012,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018
HIBS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAZ US Equity,FUND_TOTAL_ASSETS,1045.3591,1024.9831,1231.704,1061.9943,939.7073,986.0133,1061.1502,1016.9556,1298.4581,1203.9108,1027.816,971.2838,925.9768,740.9069,687.8776,618.4108,613.7973,669.3797,595.5368,747.4549,1096.3784,1207.6318,969.6771,823.763,1171.6013,984.7205,745.0859,771.2578,740.3612,703.5751,749.8892,799.3298,743.4493,682.4838,606.4413,574.6581,544.8734,560.8799,553.1473,542.9979,586.0414,601.7349,567.3238,584.7449,614.8532,615.3634,471.7923,406.6132,353.7814,376.3508,376.0312,353.5265,360.6778,376.4174,387.1466,359.9558,345.2304,268.9647,291.6427,266.2194,282.6676,277.6768,262.8774,291.9321,335.0116,315.6308,266.9214,273.2895,325.454,311.1265,313.4975,307.9316,261.0551,378.7474,349.8416,362.724,355.156,355.7038,330.9948,317.9201,321.7886,313.2933,277.5932,263.1061,269.0257,261.6349,239.4216,244.5321,240.5127,202.9633,190.4941,186.8447,191.2081,178.7507,161,148.906,132.313,141.6267,140.8111,139.6098
LABD US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9125,7.8568,7.2303,15.7372,19.9254,28.7538,39.905,32.6688,28.7413,41.7228,37.1593,54.7062,56.733,49.1403,86.8347,116.0878,91.6953,82.4917,100.2281,62.5551,73.4961,117.7722,119.2589,100.5811,91.1375,122.0561,112.6586,97.1504,110.7143,98.3623,75.1787,85.2213,100.9674,74.8404,59.5882,61.7435
SIJ US Equity,FUND_TOTAL_ASSETS,21.0458,17.3175,14.67,13.2825,13.9388,15.6735,12.9128,14.742,11.664,10.854,10.4018,8.8493,8.1,7.6292,7.2444,6.8396,7.1398,10.412,11.8326,12.6563,14.9564,7.5901,7.2123,7.0336,6.0418,5.6673,5.4346,5.4733,6.2387,5.7432,8.1824,7.8194,7.4831,7.4758,7.1201,6.7326,5.9675,5.6458,3.6787,5.3388,4.8563,4.9879,4.4153,4.5932,4.0961,3.7403,3.4918,3.1969,3.4615,7.0705,7.008,6.886,6.6331,2.8968,6.9964,6.4136,2.9919,4.9941,4.7423,4.7151,5.0151,4.3651,4.4852,4.5098,4.415,4.6103,4.5789,7.3161,7.6331,5.3708,5.1968,4.4807,4.9758,5.6935,3.9683,3.8388,4.6154,4.4833,4.1854,4.1002,4.0641,4.2501,3.6339,3.5874,3.4466,3.2237,3.2337,3.0946,3.0024,2.9261,2.8576,2.8223,2.6068,2.4996,2.7768,2.7086,2.4146,2.6008,2.7091,2.8263
TWM US Equity,FUND_TOTAL_ASSETS,482.58,459.081,520.4123,494.4015,469.2495,570.228,515.475,649.728,469.875,399.3503,348.4688,298.8518,344.3378,401.4814,445.1139,369.5563,443.1571,448.2436,456.5318,396.297,553.0341,422.8618,391.4957,297.584,260.5246,279.1181,260.4048,294.7536,324.2279,322.6177,326.5379,357.3714,276.4303,295.7153,279.2175,264.2749,264.0301,331.6027,324.3912,396.6158,350.1264,258.6324,256.3233,315.6437,313.6557,244.414,249.0937,250.8156,229.9799,232.003,274.5661,286.5699,276.0499,273.5139,343.7219,291.0511,342.3644,230.6534,205.9823,194.5446,174.0391,161.8384,164.1498,181.2786,193.8817,177.6449,168.4003,179.0873,230.2703,197.9512,168.3041,163.1147,187.4665,176.2418,205.3221,214.5167,217.7014,183.1827,157.6446,164.9542,162.7358,197.5156,156.8327,148.7946,150.3641,168.9806,176.4863,166.5622,174.1203,161.1038,160.5726,163.1349,146.1997,152.8845,135.4926,118.9209,114.4369,100.4233,98.7955,90.8278
SRS US Equity,FUND_TOTAL_ASSETS,786.477,681.6375,587.4728,467.3685,439.0126,488.5729,424.7835,418.1873,361.2884,333.4316,315.3106,242.4132,234.6518,212.0764,202.1417,187.3246,173.3106,181.7151,185.7634,178.6294,232.146,164.6019,157.0224,134.7809,132.2223,138.1923,132.3648,124.7741,139.0593,131.0489,134.3482,127.8478,125.9591,122.9023,119.9366,108.8742,95.3992,86.2319,76.5513,68.0206,63.2621,57.0869,54.7113,60.0813,54.0906,49.7248,54.5099,54.8204,50.8302,46.1793,48.5279,48.1905,45.4642,44.3531,44.3653,43.5154,48.7458,38.4345,34.4081,31.7754,28.8763,31.9223,32.6078,35.8626,32.6467,40.7537,32.0126,35.4787,31.3846,27.636,32.1509,26.731,28.6218,38.4009,33.2411,36.3164,38.3012,32.1509,29.7788,33.4721,32.3676,39.3238,38.8333,33.7468,33.5135,29.0769,36.454,37.6643,34.3644,32.9887,30.6035,31.6805,26.0066,33.6542,32.0034,30.5917,32.3409,36.7723,24.3314,22.5632
SDS US Equity,FUND_TOTAL_ASSETS,3184.0133,3488.2575,3242.0955,3194.5965,3533.0468,3694.446,3519.201,3887.3775,3450.9338,2967.192,2656.08,2052.6885,2124.375,2170.6358,2202.3593,2028.6075,2034.606,2021.841,2020.7775,2384.868,2859.1875,2475.5625,2202.9705,2012.832,2039.0745,2170.56,2012.9753,1988.9595,1930.1625,1857.96,1864.095,2064.96,1923.8745,1922.6937,1693.5948,1561.0874,1730.9641,2011.8958,2010.2937,2023.957,1940.7276,1881.0084,1890.4419,2009.4311,1943.6516,1681.9587,1560.311,1368.242,1526.9883,1577.3085,1581.3329,1553.7148,1625.9218,1570.5347,1670.477,1543.2983,1548.2379,1244.0786,1179.8213,1085.4483,1157.917,1151.2772,1173.6586,1295.8334,1404.7192,1320.5173,1238.6066,1298.9391,1763.9813,1619.4416,1517.9466,1366.8548,1298.1877,1521.4119,1904.3891,2122.3605,2141.5315,1851.7323,2118.647,2196.2915,2135.8668,2134.0468,1842.0936,1749.4287,1685.4014,1593.9724,1436.3225,1427.5785,1418.1745,1394.7437,1336.044,1369.8921,1361.363,1230.7583,1126.715,988.2234,895.9303,898.4798,836.1856,877.7431
SDOW US Equity,FUND_TOTAL_ASSETS,,7.308,9.3495,8.868,10.779,15.54,24.776,34.445,32.574,31.8955,34.657,29.505,28.9575,27.984,28.526,26.613,33.88,36.156,43.082,37.686,57.391,63.646,60.2775,68.013,77.9355,83.7135,82.818,75.0105,71.0955,63.96,66.882,99.88,103.23,85.3805,70.6267,82.0934,97.4761,103.1141,120.7341,124.5326,122.0761,110.1968,103.0464,114.2803,118.3113,96.7924,109.0318,101.6273,109.8447,99.0561,114.6589,113.8239,124.3291,129.3334,134.403,118.0567,133.1643,100.0563,109.6007,99.7928,103.0157,110.6066,102.6147,118.2987,142.7541,133.3351,115.9499,122.4505,161.3499,168.9867,153.1807,144.5313,123.5677,137.7949,162.8625,191.1138,188.7264,166.2628,224.0984,239.9166,216.9478,226.6066,236.5268,237.3554,234.8361,206.9646,224.5191,211.445,202.0523,195.1566,177.6427,190.0123,197.063,181.3588,151.8773,143.7211,120.194,167.8346,188.9414,185.2075
GUSH US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9605,4.9637,2.6237,6.4416,8.4053,8.7698,9.8356,17.8946,32.5856,38.2328,48.0455,54.5745,64.257,68.7288,67.2336,53.0183,76.6475,59.0293,70.9013,71.3952,86.5403,109.7049,118.5502,138.4586,134.4643,161.2789,140.559,177.5098,142.5157,129.7258,128.6368,118.4597,111.6365,117.4871,131.3862,125.0528
SZK US Equity,FUND_TOTAL_ASSETS,19.557,18.117,16.398,16.3845,15.1838,12.759,13.6875,14.2125,12.585,11.4525,11.445,8.256,8.508,7.938,7.671,6.999,6.711,6.888,7.119,5.2943,5.8343,4.9748,4.8465,4.68,3.0465,2.781,2.6115,2.61,2.79,2.7015,2.5875,3.7845,2.4495,2.4525,2.3004,2.3521,2.0749,1.9554,1.7909,5.0236,5.0371,4.9933,4.5828,4.8673,4.6165,4.1745,4.0171,3.9136,4.3499,6.6417,6.4318,6.1956,3.5493,3.4804,6.2414,3.3678,3.4541,3.2076,1.6161,1.659,1.7207,1.5489,2.874,4.1589,4.0449,2.8458,2.6504,2.8891,1.5817,1.3825,2.5128,1.3738,2.5424,2.4981,2.2252,2.2391,2.2106,2.0623,2.0011,2.0101,4.8218,3.0786,4.246,3.0692,2.8965,1.8417,1.8199,1.8083,1.7091,1.7118,1.707,1.7317,1.7228,2.4904,2.3258,2.2383,2.1569,2.434,2.4889,2.6822
MZZ US Equity,FUND_TOTAL_ASSETS,54.2888,48.6158,43.488,39.672,43.152,43.617,36.1665,41.013,33.9083,32.625,31.5503,19.6515,24.7733,25.5791,30.0143,28.3233,28.9228,26.9537,34.9086,40.4004,52.9694,48.1351,41.1201,40.8102,38.2881,34.903,26.8326,39.8266,35.2321,42.7828,37.8622,35.23,27.5031,25.7486,36.405,25.1681,21.8296,19.7134,17.8945,21.7972,16.636,17.1872,15.1387,16.2318,14.5875,13.4944,13.0994,12.2726,12.7387,11.4888,11.3579,11.6484,11.2088,10.3121,11.2098,13.4386,14.702,13.5512,10.8978,8.5541,8.6856,7.8351,7.5893,7.7986,5.6712,7.6778,7.6266,8.4261,8.8978,7.9208,7.6724,8.2926,9.1776,8.8419,9.2775,9.0149,6.8893,8.3901,7.6943,7.6031,7.6474,8.0533,16.3191,5.271,5.0831,4.8191,4.8406,4.7502,4.7872,4.6276,4.5419,5.8187,5.3865,5.1514,3.8516,3.8395,3.628,3.9324,3.8403,3.8515
SKF US Equity,FUND_TOTAL_ASSETS,715.3545,746.1338,577.5,580.851,598.752,638.274,556.7783,627.354,570.135,563.223,495.2475,389.07,350.8313,316.332,304.8399,294.9342,307.9553,330.775,320.0121,359.7207,454.2844,347.8589,354.8101,350.3629,322.9459,287.8189,226.3589,227.2002,252.9427,232.3871,229.805,222.832,203.1773,191.3412,196.2918,168.8961,148.8288,145.9291,142.2833,136.2492,122.2722,125.5041,115.2313,126.6769,123.2578,112.4508,100.1415,92.4545,97.0564,91.4997,83.0471,82.821,80.1016,76.3501,76.1248,70.2121,71.6836,64.2126,61.2218,58.8433,65.2642,61.1604,56.1081,56.2253,56.4525,54.2084,50.5336,54.2702,60.2618,51.8366,49.7346,51.4629,60.0743,71.955,60.6202,58.1969,55.3738,57.6667,56.421,48.9196,52.5336,56.1183,45.375,42.7191,47.4057,43.0513,46.3028,47.1556,49.9243,44.7796,41.8467,42.5829,40.6679,38.2566,35.348,30.805,27.1941,27.5643,28.5679,27.9829
SDD US Equity,FUND_TOTAL_ASSETS,25.137,22.905,19.575,17.253,19.269,21.69,24.948,28.596,22.644,20.664,19.056,15.3338,13.1235,11.9364,14.5378,13.7315,20.3731,20.8793,25.5688,31.0696,28.1671,20.0591,18.9671,18.1281,15.8786,12.6841,11.8691,16.6309,21.3565,19.3211,19.4758,17.96,12.9213,11.2589,8.8558,8.2504,7.3422,7.0904,6.5073,6.4626,7.2671,8.5954,5.0924,5.3027,4.6876,5.3461,4.8736,4.7083,5.0479,4.5901,7.9212,8.3151,8.2072,7.4533,8.2886,7.5929,8.433,5.1622,5.171,4.8394,5.1433,4.5564,4.3848,4.5749,4.4219,4.3091,4.3618,4.7911,5.0887,4.4679,4.2107,4.5995,5.1326,4.9761,4.2027,4.0793,3.9204,3.8167,3.4391,3.3368,3.265,3.5648,2.7824,2.5898,2.5947,2.5046,2.4966,2.4398,2.5398,2.3859,2.3359,2.4522,2.9643,2.9049,2.7045,2.7287,2.5923,2.7756,2.6494,2.5858
PXE US Equity,FUND_TOTAL_ASSETS,57.1195,54.879,57.453,59.995,53.802,49.9285,55.5975,56.1795,60.1464,57.78,65.193,76.131,89.064,108.5805,113.324,118.981,102.258,94.461,93.365,73.9305,58.072,73.1745,67.8205,67.26,69.687,75.081,70.252,67.595,57.615,60.06,58.5305,64,65.807,67.626,65.611,65.064,90.96,108.64,115.267,104.4315,113.2095,101.568,111.42,87.464,88.479,102.951,112.7275,115.8095,106.3075,112.3255,110.943,130.272,140.7375,151.024,143.6899,145.5313,128.4461,107.6333,96.1208,92.8503,96.1578,109.5138,106.4831,117.5928,111.53,111.5244,99.3013,94.1306,84.9806,98.5487,108.8588,84.3208,70.7051,56.8746,68.1814,74.6805,73.2292,66.3608,63.3829,65.1006,62.4039,60.6593,66.8222,65.8971,63.2495,71.4749,59.4267,55.7605,52.2683,49.5218,50.2733,46.0049,50.7549,49.9155,51.8907,54.9254,54.9759,44.4899,47.6904,49.3244
BIS US Equity,FUND_TOTAL_ASSETS,,,,6.083,7.459,7.982,7.174,7.501,6.106,2.8285,2.9355,2.5565,2.5155,2.4545,2.1745,1.8735,1.8,1.8715,1.95,4.178,4.368,3.834,1.7195,1.639,3.9435,4.944,4.576,4.386,4.472,3.942,4.5925,4.4,4.773,5.5058,4.9021,4.9711,4.3794,7.0407,5.9708,5.0359,4.5759,4.7921,5.1062,5.2602,5.735,5.834,8.0398,7.7623,9.9128,16.4024,40.5858,58.4671,60.4903,59.3933,71.3508,71.8564,74.5224,58.3005,48.8476,54.5136,64.0134,70.3826,101.0419,123.0869,112.4715,125.8387,115.4209,150.2504,151.1591,125.035,100.4214,93.0034,122.5263,129.2854,108.2431,79.5582,68.0839,65.5313,59.3123,69.0453,75.0664,80.4602,70.8376,60.8746,54.5518,52.9748,55.2377,53.4937,54.7139,48.185,44.1502,40.9764,43.9326,48.1927,41.795,40.4184,33.0966,35.2487,34.6757,33.9919
PSQ US Equity,FUND_TOTAL_ASSETS,188.325,209.4593,178.698,174.435,237.5955,244.404,249.0278,284.574,236.196,224.2905,229.446,200.3348,229.5248,224.457,270.9788,218.109,234.5385,323.2898,245.4233,277.5563,278.6858,234.4725,308.682,293.3438,263.6115,184.3433,186.6038,193.875,249.57,243.4815,242.1563,228.018,232.5645,317.1165,238.9688,184.104,178.848,207.228,191.958,221.5515,193.545,195.966,172.7783,192.3338,177.1575,159.4943,155.265,139.536,155.82,155.76,209.8313,266.5006,222.138,207.8345,213.6548,207.7809,257.3518,334.7886,190.2277,182.2682,221.7886,175.5109,173.491,181.2517,182.3064,180.8018,196.8928,340.4471,372.2129,291.9406,261.3578,253.9069,303.9221,493.3102,413.6708,439.8639,464.3566,439.1883,355.3468,356.2241,373.9274,367.1601,309.7552,284.6536,299.6348,300.0197,281.3176,267.6408,279.3052,297.9331,317.1365,392.5485,396.994,376.0819,361.475,331.4199,300.0661,303.8478,374.5859,345.0355
XLE US Equity,FUND_TOTAL_ASSETS,5554.8986,5472.2099,5983.5929,6750.2191,5846.8071,5314.5216,6444.0974,6039.3353,6765.3094,6637.4996,8020.4688,8485.2417,9165.9414,10838.6597,10985.2315,10315.5399,9564.7389,9172.6478,8553.0971,8218.8386,6055.8792,7301.6954,7636.9998,6910.1501,7367.7313,8567.5312,7875.3909,7757.0043,5922.2492,7247.4671,7068.8741,7528.6745,7626.7307,7193.2431,6906.8829,6891.2649,7604.6418,7508.9115,7694.276,7299.4918,7739.6757,7587.8428,8349.3431,7788.0351,8019.2978,8356.9316,8580.5161,8069.6444,7681.3843,8601.1963,9081.9357,10757.1238,11443.0091,12666.2741,11410.9428,11215.9075,9647.964,10127.4604,10097.2704,11895.3803,12284.8458,12598.4571,12724.4529,14980.6828,13335.5516,12644.1706,11467.3411,11366.0781,11122.7133,12694.9722,12348.6894,11600.7826,11330.3247,11888.0515,12653.4544,14151.8342,13893.9044,14342.8703,13198.5881,14725.5515,14899.0566,15085.3679,16754.1118,17917.3911,17280.3686,17230.0691,17319.0122,16492.6682,15839.1902,15922.6497,15888.8795,14728.2426,16617.948,16723.8002,16601.9572,18113.8541,19631.8309,17208.28,17356.4356,18395.4286
RYE US Equity,FUND_TOTAL_ASSETS,17.3079,17.6678,15.4956,16.3757,12.1211,13.6048,14.6561,13.7023,15.27,16.1221,17.3301,21.9904,27.0316,40.1154,109.1653,124.0743,61.5656,45.7965,47.0976,44.8288,33.6482,35.2878,35.8316,33.7836,35.1079,37.3406,35.2157,35.261,25.1698,23.2199,24.3589,25.1371,32.2676,32.004,28.5851,28.9859,31.629,31.7763,32.6927,35.3867,33.0508,35.5368,37.1788,37.0959,37.8702,43.9241,43.6204,48.4291,50.1308,116.7793,131.6504,147.4665,286.0133,249.8683,299.8388,250.3365,211.8533,100.3058,97.7104,118.2711,125.0136,145.7151,144.8509,174.7058,169.905,160.705,140.9531,176.6149,160.9022,176.7726,172.4865,160.0904,152.9524,151.3166,183.9301,211.6719,224.9122,235.5151,233.862,219.7473,200.9503,199.1635,254.4463,307.4269,309.1845,280.6494,239.6489,216.8792,193.9236,192.5298,200.4372,177.106,233.8986,230.7466,245.9171,258.883,280.1066,253.573,252.4896,277.3167
VDE US Equity,FUND_TOTAL_ASSETS,1023.9998,1057.309,1111.8677,1187.6228,1069.4246,1022.2256,1128.1824,1041.0091,1128.5831,1203.2363,1317.6988,1548.5517,1784.931,2101.2293,2200.017,2223.7399,2070.9871,2008.033,2025.9202,1781.9633,1522.4326,1760.834,1794.6874,1728.2391,1804.4756,1956.9721,1867.1819,1889.6394,1681.1334,1795.7119,1875.5344,1917.2751,1974.1504,1925.8516,1880.6216,1857.1199,2025.7976,2067.3073,1737.0423,2111.5141,2164.7998,2119.5043,2278.0596,2255.0074,2310.5141,2424.6076,2479.9049,2574.5735,2452.3762,2650.6805,2754.8231,2989.0338,3177.6274,3407.7486,3376.1645,3467.1151,3180.9184,3068.5575,2943.0766,3302.2277,3345.6003,3733.476,4073.4936,4477.3748,4248.8932,4249.124,3786.8268,3735.9544,3486.7869,3969.7288,4034.3151,3719.8793,3713.3849,3193.2029,3520.2103,3836.0341,3777.5266,3930.3915,3891.8636,3943.7336,3992.0693,3843.2373,4274.4221,4394.7773,4311.8189,4191.3176,4138.5216,3989.55,3841.6111,3786.8039,3863.3383,3655.5562,3921.2635,3888.2551,3959.0722,4124.837,4367.4209,3888.4838,3897.898,4296.9086
JHME US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0129,5.4458,5.3123,5.4128,5.3449,15.0056,15.6239,15.0793,18.0627,18.1934,17.6446,17.2918,17.1659,16.4546,15.6463,15.4938,16.0013,14.9669,16.5431,27.4312,29.4922,29.5823,36.4299,21.8523,22.0544,37.0356
FENY US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9885,20.0338,26.9984,30.1718,33.1059,41.5912,90.1562,114.8371,133.6733,145.425,169.4431,143.5092,131.5788,155.0187,187.0626,207.4228,242.2569,272.7741,403.7791,387.7201,336.6321,256.3989,256.7659,241.4932,281.7523,295.5898,283.8661,290.7089,294.3888,334.5419,398.2835,423.1598,438.6064,429.9332,425.0818,435.4169,425.5256,491.79,518.909,519.9003,493.6687,460.9265,450.3408,430.953,420.2866,431.31,398.9154,439.6314,461.8614,466.6359,515.6469,581.5714,477.6299,482.4648,567.8619
HDGE US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,12.5111,36.9855,41.6514,41.6756,41.202,50.3894,50.3974,71.5729,95.7873,119.2014,144.9415,154.4034,130.2226,131.9866,180.815,217.0739,269.978,313.2241,353.5449,335.6549,326.6748,343.0982,287.7963,218.9491,192.6818,205.9383,230.5153,260.7242,231.3743,218.3666,199.7376,213.5226,184.8451,159.3879,145.658,130.8813,149.427,152.9598,158.0132,167.6649,166.8338,161.9519,175.7507,175.5712,181.5223,167.2023,151.6293,135.021,137.7068,126.7132,126.3103,127.2368,131.4753,128.0588,127.0208,143.7515,162.174,129.3016,121.7486,122.5334,151.8011,195.5476,210.9486,221.3981,225.9391,213.9475,190.2451,197.4508,210.0358,221.476,184.5176,165.6054,161.0418,162.9746,173.0727,173.9543,175.8609,174.5018,168.6673,183.0479,174.0319,179.0474,162.2581,150.8192,132.2887,137.8427,143.4944,149.3677
DXD US Equity,FUND_TOTAL_ASSETS,552.3675,579.3233,552.6293,497.64,539.6625,573.1635,522.0653,576.468,534.9308,481.32,438.1328,379.725,391.8893,360.1845,321.66,309.1065,339.288,340.6575,363.8408,331.56,382.5,349.44,325.962,288.2108,292.632,300.9435,287.4885,290.7413,291.0882,258.4743,274.2035,293.7598,301.9314,326.8145,300.06,272.4582,258.1353,282.7116,287.1974,289.0173,277.9434,283.3996,253.538,283.2391,277.4886,258.2911,257.1592,207.6728,223.3291,212.7123,222.49,231.866,243.5306,232.0176,238.1765,221.5483,218.3704,186.523,200.3194,178.0088,194.7792,182.1294,182.4634,187.8086,240.6159,236.1908,198.3048,242.7558,279.9171,235.1564,233.0616,210.2391,241.9889,245.3799,202.4984,214.4891,216.3149,198.2097,219.7145,232.6671,239.5159,250.0388,239.2174,257.4747,254.3072,234.3444,245.4396,232.2091,229.0116,207.7889,209.1937,220.1356,214.379,206.585,173.07,166.7249,143.7233,132.4222,143.4545,146.3127
FCG US Equity,FUND_TOTAL_ASSETS,477.6954,475.4653,445.2763,444.1945,356.837,385.5051,372.0553,331.3439,345.1371,347.4291,360.9659,396.8778,426.0226,477.4896,704.6717,727.5664,615.5353,568.9306,577.9983,481.3936,352.1797,409.9796,408.3994,346.5443,327.495,359.3873,359.4338,376.9445,364.5806,393.852,429.7569,439.0986,441.8939,443.8369,413.1648,387.8944,424.5654,415.945,425.8851,411.4502,437.7958,424.3932,441.2418,438.6531,480.6619,529.1359,499.7973,464.7878,464.2164,468.3679,450.5449,539.5121,539.2821,622.56,521.4321,513.9422,407.4323,336.0288,290.5979,246.9415,240.1047,266.2442,240.5577,278.0226,247.7373,226.2266,168.8056,192.8057,162.0579,219.3122,208.3777,153.0353,146.8435,145.0394,203.3037,224.6657,211.1313,219.2529,219.7454,234.956,263.1946,241.0915,261.5724,251.0158,237.6263,221.2711,205.4039,185.4529,170.9885,157.79,160.695,151.1052,169.4019,168.6196,174.1471,184.2557,178.7316,158.0389,155.863,152.8546
JDST US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.208,6.42,11.091,22.586,28.578,26.105,27.9615,55.6894,87.8768,69.8002,48.3603,70.9158,94.9815,76.1878,75.3886,66.5748,72.5426,106.3261,82.5648,84.0241,56.8988,52.4002,52.6272,68.3354,53.8603,32.6816,18.2413,37.4968,49.5119,40.2578,74.3007,45.1216,61.7424,92.5533,77.3293,86.1308,87.4339,81.9429,119.3106,171.2428,166.4284,124.4009,117.0863,140.0996,123.322,170.0335,171.9717,115.2795,101.1241,112.3751,145.5308,113.5589,103.169,121.8229
IEO US Equity,FUND_TOTAL_ASSETS,347.3193,385.5444,388.5818,424.785,349.3854,330.9474,338.1264,337.0217,314.0906,318.7111,335.838,427.6952,541.1392,571.8107,573.5607,590.6238,565.8012,506.1032,452.0357,385.276,286.3515,360.4881,387.0754,343.8294,377.1074,402.7671,368.4991,377.7117,285.3208,307.4334,306.2091,311.4441,336.3675,304.633,313.5545,314.721,315.72,324.254,337.364,319.05,350.714,332.94,360.096,423.92,393.395,430.456,428.82,431.9175,434.005,413.55,442.052,483.4742,521.024,587.22,561.9612,632.9871,534.4799,510.6827,455.6375,463.9677,452.8359,498.9522,484.1137,543.358,490.1348,438.2154,489.9943,419.3914,385.5718,411.6173,422.8496,365.0526,326.3339,305.5092,368.9451,444.8846,420.4341,365.8171,333.498,334.4343,350.5542,328.4423,377.6126,379.6035,373.1481,346.3207,418.9553,419.8451,385.6911,366.2905,380.2365,350.0115,413.9576,406.1454,394.6626,344.2114,372.9564,330.9573,365.4141,421.925
IYE US Equity,FUND_TOTAL_ASSETS,686.3335,709.3432,735.967,744.7127,632.5754,592.0438,614.1431,584.8844,630.6203,666.5058,722.5849,806.0208,950.5648,1145.4396,1156.8145,1177.2237,1087.0445,1040.5921,1069.8816,943.8404,780.4638,903.6869,927.1683,945.9293,939.5404,1028.5527,970.0501,925.6549,773.6674,783.0153,1020.4004,1067.9823,1092.203,942.793,809.134,1000.825,1174.041,1169.1495,1173.12,1215.84,1248.05,1238.4825,1356.566,1366.632,1492.119,1582.5075,1576.96,1656.4,1559.853,2031.337,2214.212,2414.8929,2472.432,2092.6648,2314.1164,2268.2695,1134.0388,1055.0247,995.8214,1167.6218,1146.4349,1306.6499,2150.8633,2219.1053,1561.5841,1451.5703,1227.2646,1186.9209,1002.3376,1117.6004,1145.5523,1013.9559,1002.4144,922.3748,1044.6459,1248.9764,1237.8952,1284.1758,1280.3509,1176.8097,1195.9191,1177.0392,1385.5698,1327.3429,1323.0476,1277.9646,1231.6286,1159.1522,1126.3569,1091.0227,1115.2381,1034.9213,1124.2336,1108.0589,1090.3896,1142.1238,1222.1982,1008.2299,952.6286,1088.7394
SMN US Equity,FUND_TOTAL_ASSETS,157.5135,156.624,135.552,122.1238,131.7973,148.7691,115.8198,123.6941,102.4122,98.8492,95.8078,73.9166,86.5039,74.1856,65.0252,57.4874,104.9523,133.2591,138.7031,84.8894,104.0898,64.1684,63.8739,64.5149,56.2464,57.0981,47.4406,47.4406,51.3325,45.4733,47.678,44.3023,41.9983,42.3998,37.4583,30.3813,32.3562,41.7395,36.3856,51.3065,30.3371,34.1124,30.2538,26.6176,24.1329,22.0049,21.3654,19.3731,18.4064,16.0596,15.6619,15.3109,14.4591,11.7448,12.2733,13.3671,14.0606,17.5216,14.2876,16.0528,15.3574,13.1206,12.8417,12.0038,12.016,10.0468,13.0953,23.7515,27.4978,19.4298,17.3443,18.5954,22.7739,19.4638,14.7858,14.3978,14.5902,14.5714,11.7593,10.5536,11.8781,9.7802,8.2963,8.3417,7.6073,7.3189,6.2254,7.9714,8.1143,6.9391,6.6028,8.0864,6.7187,6.2398,5.4389,4.5283,4.1806,5.2321,5.6514,5.4391
