"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1891-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","13",",0","8",",0","3",",0","","","2",",Z","0",",Z","21",",0","6",",Z","0",",Z","0",",Z","","","","","","","-8.3",",0,04,","","","203",",,Z,25,","33.3",",,0,11,","12.2",",Z,02,","","","1703.9","0","532.6",",Z","152.5",",,,0","","","254",",,,Z","1.15",",0","4.25",",,,Z","-1.94",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","16",",0","12",",0","0",",0","","","2",",Z","0",",0","18",",0","4",",0","0",",0","0",",0","","","","","","","-10.0",",0,05,","","","76",",,Z,26,","19.8",",,0,26,","15.0",",0,17,","","","2149.1","0","445.2",",0","104.7",",,,0","","","134",",,,Z","2.43",",0","5.97",",,,0","-1.11",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","7",",0","0",",0","","","0",",Z","0",",0","15",",0","3",",0","0",",0","0",",0","","","","","","","-12.8",",0,02,","","","0",",,Z,31,+","20.6",",,0,09,","14.4",",0,24,","","","2642.6","0","493.5",",0","91.7",",,,0","","","53",",a,,Z","2.41",",0","5.79",",,,0","-0.96",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","2.2","0","2.2",",0","6",",0","5",",0","0",",0","","","0",",Z","0",",0","6",",0","0",",0","7",",0","0",",0","","","","","","","-1.7",",0,06,+","","","0",",,Z,30,+","19.6",",,0,02,","26.7",",0,19,","","","2895.4","0","252.8",",0","60.5",",,,0","","","0",",,,Z","9.98",",0","14.58",",,,0","5.38",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","16.4","0","14.2",",0","8",",0","5",",0","0",",0","","","0",",Z","0",",Z","1",",0","0",",Z","10",",Z","0",",Z","","","","","","","0.0",",0,06,","","","0",",,Z,31,+","22.1",",,0,29,","27.8",",Z,22,+","","","3025.9","0","130.5",",Z","62.2",",,,0","","","0",",,,Z","14.58",",0","19.18",",,,Z","9.98",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","147.6","0","131.2",",0","8",",0","4",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","26",",0","6",",0","","","","","","","12.2",",0,08,+","","","0",",,Z,30,+","14.2",",,0,17,","36.1",",0,16,","","","3038.4","0","12.5",",0","37.6",",,,0","","","0",",,,Z","22.29",",0","27.18",",,,0","17.39",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","285.8","0","138.2",",0","14",",0","11",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","","","15.6",",0,31,+","","","0",",,Z,31,+","20.1",",,0,30,","32.2",",0,15,","","","0.0","0","0.0",",0","100.2",",,,0","","","0",",,,Z","22.79",",0","26.61",",,,0","18.97",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","477.9","0","192.1",",0","13",",0","7",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","","","15.0",",0,29,","","","0",",,Z,31,+","48.5",",,0,23,","36.7",",0,10,","","","0.6","0","0.6",",0","114.7",",,,0","","","0",",,,Z","24.51",",0","28.22",",,,0","20.80",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","598.9","0","121.0",",0","6",",0","5",",0","1",",0","","","0",",Z","0",",Z","0",",0","0",",Z","29",",Z","1",",Z","","","","","","","12.2",",0,09,","","","0",",,Z,30,+","34.3",",,0,05,","32.8",",Z,18,","","","4.0","0","3.4",",Z","63.3",",,,0","","","0",",,,Z","22.25",",0","26.11",",,,Z","18.40",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","612.8","0","13.9",",0","8",",0","7",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","","","1.7",",0,29,","","","0",",,Z,31,+","20.8",",,0,22,","30.0",",0,05,","","","191.7","0","187.7",",0","66.1",",,,0","","","0",",,,Z","12.73",",0","16.68",",,,0","8.77",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","612.8","0","0.0",",0","7",",0","5",",0","0",",0","","","0",",Z","0",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","-10.0",",0,30,","","","0",",T,Z,28,","18.0",",,0,23,","17.8",",0,17,","","","543.7","0","352.0",",0","58.4",",,,0","","","0",",T,,Z","6.60",",0","10.17",",,,0","3.03",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1891-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","612.8","0","0.0",",0","8",",0","6",",0","0",",0","","","0",",Z","0",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","-10.0",",0,17,","","","0",",,Z,31,+","20.3",",,0,29,","18.9",",0,23,","","","931.4","0","387.7",",0","90.2",",,,0","","","0",",,,Z","5.83",",0","9.63",",,,0","2.03",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","7",",0","2",",0","","","4",",Z","0",",0","26",",0","6",",0","0",",0","0",",0","","","","","","","-12.8",",0,26,","","","152",",,Z,15,","36.6",",,0,13,","15.0",",0,14,","","","1505.3","Z","573.9",",0","119.2",",,,0","","","310",",,,Z","-0.18",",0","3.57",",,,0","-3.93",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","","","0",",Z","0",",0","18",",0","6",",0","0",",0","0",",0","","","","","","","-10.0",",0,13,+","","","3",",,Z,11,","8.1",",,0,21,","10.0",",0,08,","","","2012.4","Z","507.1",",0","23.9",",,,0","","","3",",,,Z","0.85",",0","3.99",",,,0","-2.29",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","8",",0","6",",0","1",",0","","","2",",Z","0",",0","21",",0","5",",0","0",",0","0",",0","","","","","","","-8.3",",0,14,","","","51",",,Z,16,+","31.5",",,0,01,","13.3",",0,25,","","","2537.7","Z","525.3",",0","88.7",",,,0","","","305",",a,,Z","1.39",",0","4.98",",,,0","-2.21",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","4.5","0","4.5",",0","8",",0","6",",0","0",",0","","","0",",Z","0",",0","3",",0","0",",0","4",",0","0",",0","","","","","","","-0.6",",0,12,","","","0",",,Z,30,+","19.3",",,0,21,","26.7",",0,04,","","","2809.7","Z","272.0",",0","51.4",",,,0","","","25",",a,,Z","9.42",",0","13.50",",,,0","5.33",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","18.4","0","13.9",",0","16",",0","10",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","","","5.6",",0,08,","","","0",",,Z,31,+","23.1",",,0,11,","27.2",",0,02,","","","2915.0","Z","105.3",",0","107.2",",,,0","","","0",",,,Z","15.38",",0","19.76",",,,0","11.00",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","171.4","0","153.0",",0","14",",0","7",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","","","14.4",",0,11,+","","","0",",,Z,30,+","24.1",",,0,09,","35.0",",0,13,","","","2916.2","Z","1.2",",0","70.7",",,,0","","","0",",,,Z","23.40",",0","27.68",",,,0","19.11",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","354.5","0","183.1",",0","10",",0","5",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","","","13.9",",0,17,","","","0",",,Z,31,+","40.9",",,0,03,","36.1",",0,29,+","","","0.0","Z","0.0",",0","81.6",",,,0","","","0",",,,Z","24.24",",0","29.09",",,,0","19.39",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","524.7","0","170.2",",0","11",",0","9",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","","","15.6",",0,28,","","","0",",,Z,31,+","19.8",",,0,09,","35.0",",0,09,","","","0.3","Z","0.3",",0","105.5",",,,0","","","0",",,,Z","23.81",",0","27.83",",,,0","19.80",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","553.0","0","28.3",",0","4",",0","2",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","","","9.4",",0,30,","","","0",",,Z,30,+","19.3",",,0,14,","28.9",",0,05,","","","30.5","Z","30.2",",0","27.0",",,,0","","","0",",,,Z","18.27",",0","22.56",",,,0","13.98",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","553.0","0","0.0",",0","5",",0","2",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","","","2.8",",0,06,","","","0",",,Z,31,+","5.3",",,0,09,+","24.4",",0,14,","","","231.4","Z","200.9",",0","14.9",",,,0","","","0",",,,Z","11.85",",0","15.79",",,,0","7.91",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","553.0","0","0.0",",0","12",",0","10",",0","2",",0","","","1",",0","0",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","-3.9",",0,24,+","","","58",",,0,09,","61.7",",,0,15,","19.4",",0,03,","","","593.7","Z","362.3",",0","181.4",",,,0","","","160",",a,,0","6.26",",0","9.18",",,,0","3.33",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1892-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","553.0","0","0.0",",0","7",",Z","4",",Z","0",",Z","","","2",",Z","0",",Z","17",",0","11",",Z","0",",Z","0",",Z","","","","","","","-12.2",",0,24,","","","38",",,Z,13,","11.7",",,Z,08,","14.4",",Z,08,","","","1158.0","Z","564.3",",Z","33.2",",,,Z","","","77",",,,Z","0.13",",0","2.65",",,,Z","-2.39",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","10",",0","5",",0","1",",0","","","3",",Z","0",",0","30",",0","19",",0","0",",0","0",",0","","","","","","","-17.2",",0,16,","","","127",",,Z,12,","33.5",",,0,01,","11.1",",0,01,","","","1868.3","0","710.3",",0","59.0",",,,0","","","406",",a,,Z","-4.58",",0","-1.19",",,,0","-7.97",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","15",",0","12",",0","2",",0","","","2","1,0","0",",Z","26",",0","7",",Z","0",",Z","0",",Z","","","","","","","-15.0",",0,05,","","","89","1,,0,13,","40.9",",,0,13,","12.2",",Z,10,","","","2417.7","0","549.4",",Z","156.0",",,,0","","","446","1,a,,0","-1.29",",0","2.62",",,,Z","-5.20",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","12",",0","7",",0","1",",0","","","1",",Z","0",",0","18",",0","3",",0","0",",0","0",",0","","","","","","","-9.4",",0,05,","","","152",",,Z,04,","43.2",",,0,09,","10.0",",0,31,+","","","2927.4","0","509.7",",0","90.0",",,,0","","","155",",,,Z","1.89",",0","5.19",",,,0","-1.41",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","10",",Z","7",",Z","2",",Z","","","0",",Z","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","","","1.7",",0,26,+","","","13",",,Z,07,","49.8",",,Z,20,","22.2",",0,04,","","","3226.6","0","299.2",",0","131.9",",,,Z","","","13",",,,Z","8.36",",0","12.18",",,,0","4.53",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","13.0","0","13.0",",0","12",",0","8",",0","2",",0","","","0",",Z","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","","","6.1",",0,01,","","","0",",,Z,31,+","51.3",",,0,04,","29.4",",0,21,","","","3354.2","0","127.6",",0","121.3",",,,0","","","0",",,,Z","14.64",",0","18.54",",,,0","10.73",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","90.8","0","77.8",",0","7",",0","4",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","24",",0","4",",0","","","","","","","12.2",",0,29,+","","","0",",,Z,30,+","28.2",",,0,06,","35.0",",0,20,","","","3370.9","0","16.7",",0","65.8",",,,0","","","0",",,,Z","20.37",",0","24.91",",,,0","15.83",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","249.0","0","158.2",",0","7",",0","4",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","","","13.3",",0,24,","","","0",",,Z,31,+","11.4",",,0,26,","34.4",",0,26,","","","0.0","0","0.0",",0","28.7",",,,0","","","0",",,,Z","23.43",",0","28.23",",,,0","18.64",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","404.6","0","155.6",",0","9",",0","7",",0","3",",0","","","0",",Z","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","","","13.3",",0,14,","","","0",",,Z,31,+","91.7",",,0,24,","33.9",",0,25,","","","0.6","0","0.6",",0","221.4",",,,0","","","0",",,,Z","23.33",",0","27.61",",,,0","19.05",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","431.3","0","26.7",",0","10",",0","6",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","","","6.7",",0,30,","","","0",",,Z,30,+","16.5",",,0,15,","27.8",",0,19,+","","","52.1","0","51.5",",0","48.8",",,,0","","","0",",,,Z","17.51",",0","21.50",",,,0","13.52",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","433.0","0","1.7",",0","8",",0","5",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","","","1.1",",0,31,","","","0",",,Z,31,+","62.5",",,0,23,","25.6",",0,09,","","","206.7","0","154.6",",0","134.7",",,,0","","","0",",,,Z","13.40",",0","17.10",",,,0","9.71",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","433.0","0","0.0",",0","9",",0","5",",0","1",",0","","","0",",Z","0",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","-3.3",",0,26,","","","0",",,Z,30,+","36.6",",,0,04,","15.6",",0,02,","","","576.4","0","369.7",",0","90.2",",,,0","","","0",",,,Z","6.01",",0","9.19",",,,0","2.83",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1893-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","433.0","0","0.0",",0","13",",0","6",",0","1",",0","","","3",",0","0",",0","24",",0","4",",0","0",",0","0",",0","","","","","","","-10.6",",0,14,+","","","38",",,0,14,+","30.2",",,0,03,","15.0",",0,16,","","","1095.1","0","518.7",",0","78.4",",,,0","","","211",",a,,0","1.60",",0","5.23",",,,0","-2.03",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1894-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","13",",0","7",",0","0",",0","","","1",",Z","0",",0","25",",0","2",",0","0",",0","0",",0","","","","","","","-8.9",",0,26,","","","25",",,Z,10,","13.7",",,0,29,","13.9",",0,24,","","","1633.8","0","538.7",",0","51.1",",,,0","","","238",",a,,Z","0.95",",0","4.04",",,,0","-2.13",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1894-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","12",",0","7",",0","0",",0","","","","","0",",0","22",",0","10",",0","0",",0","0",",0","","","","","","","-17.2",",0,25,","","","","","23.4",",,0,26,","10.0",",0,18,","","","2205.4","0","571.6",",0","99.9",",,,0","","","521",",a,,Z","-2.08",",0","1.63",",,,0","-5.79",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1894-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","","","0",",Z","0",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","-6.7",",0,27,","","","0",",T,Z,15,","8.9",",,0,23,","19.4",",0,19,","","","2585.3","0","379.9",",0","34.5",",,,0","","","0",",T,,Z","6.08",",0","10.10",",,,0","2.05",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1894-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.3","0","0.3",",0","10",",0","3",",0","0",",0","","","1",",Z","0",",0","4",",0","0",",0","4",",0","0",",0","","","","","","","-3.9",",0,03,","","","25",",,Z,12,","22.4",",,0,11,","23.9",",0,27,","","","2846.2","0","260.9",",0","55.8",",,,0","","","25",",,,Z","9.65",",0","13.52",",,,0","5.77",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1894-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","13.4","0","13.1",",0","14",",0","9",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","","","7.8",",0,15,","","","0",",,Z,31,+","20.3",",,0,24,","29.4",",0,02,","","","2921.8","0","75.6",",0","94.7",",,,0","","","0",",,,Z","16.32",",0","20.46",",,,0","12.17",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
